City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
253,Ningyang,CN,2022-02-03 04:39:29,35.7642,116.7914,43.84,28,10,4.25
254,Pevek,RU,2022-02-03 04:39:30,69.7008,170.3133,-7.08,73,2,4.09
255,Hami,CN,2022-02-03 04:39:30,42.8,93.45,27.81,30,97,0.92
256,Molteno,ZA,2022-02-03 04:39:31,-31.3968,26.3625,66.06,82,62,10.76
257,Hanzhong,CN,2022-02-03 04:39:31,33.0728,107.0303,45.59,49,78,2.53
258,Mastic Beach,US,2022-02-03 04:39:32,40.7668,-72.8521,39.97,95,100,1.99
259,Longyearbyen,SJ,2022-02-03 04:39:33,78.2186,15.6401,13.84,73,0,20.71
260,Japura,ID,2022-02-03 04:39:33,-0.3167,102.35,87.46,62,92,2.55
261,Lebu,CL,2022-02-03 04:39:34,-37.6167,-73.65,57.67,95,56,7.9
262,Praia Da Vitoria,PT,2022-02-03 04:39:34,38.7333,-27.0667,56.75,94,40,8.68
263,Port-Gentil,GA,2022-02-03 04:39:35,-0.7193,8.7815,80.47,76,100,10.67
264,Balgazyn,RU,2022-02-03 04:39:35,51.0,95.2,-2.74,88,94,2.62
265,Drumnadrochit,GB,2022-02-03 04:39:36,57.3344,-4.4799,48.78,92,100,10.67
266,Avigliana,IT,2022-02-03 04:39:36,45.0771,7.3986,52.2,43,21,3.69
267,Sambava,MG,2022-02-03 04:39:37,-14.2667,50.1667,78.4,74,100,3.13
268,East London,ZA,2022-02-03 04:39:37,-33.0153,27.9116,70.74,100,100,8.05
269,Coquimbo,CL,2022-02-03 04:39:38,-29.9533,-71.3436,62.33,88,0,2.3
270,Mehamn,NO,2022-02-03 04:39:38,71.0357,27.8492,15.75,86,0,10.36
271,Laguna,US,2022-02-03 04:39:39,38.421,-121.4238,52.93,49,0,1.99
272,Grand Gaube,MU,2022-02-03 04:39:39,-20.0064,57.6608,81.0,91,100,18.01
273,Port Elizabeth,ZA,2022-02-03 04:40:40,-33.918,25.5701,71.1,88,75,12.66
274,Leningradskiy,RU,2022-02-03 04:40:40,69.3833,178.4167,-13.04,90,18,9.91
275,Kungurtug,RU,2022-02-03 04:40:41,50.5994,97.5228,1.49,82,63,1.01
276,Balkanabat,TM,2022-02-03 04:40:41,39.5108,54.3671,52.88,29,20,7.52
277,Sur,OM,2022-02-03 04:40:42,22.5667,59.5289,73.09,42,0,19.69
278,Batie,BF,2022-02-03 04:40:43,9.8833,-2.9167,65.73,11,6,3.91
279,Colwyn Bay,GB,2022-02-03 04:40:43,53.2948,-3.7267,48.74,89,97,5.99
280,Meadow Lake,US,2022-02-03 04:40:44,34.8014,-106.5436,20.61,91,100,13.04
281,Mandal,IN,2022-02-03 04:40:44,25.45,74.5667,70.02,28,0,17.05
282,Taber,CA,2022-02-03 04:36:12,49.8167,-112.1518,2.71,75,95,19.57
283,Sitka,US,2022-02-03 04:40:45,57.0531,-135.33,37.29,93,100,3.44
284,Buraydah,SA,2022-02-03 04:40:46,26.326,43.975,50.45,36,0,11.14
285,Zaysan,KZ,2022-02-03 04:40:46,47.4667,84.8667,4.44,89,6,2.89
286,Nikolskoye,RU,2022-02-03 04:40:46,59.7035,30.7861,17.49,100,95,1.32
287,Portland,US,2022-02-03 04:39:37,45.5234,-122.6762,45.63,95,100,1.01
288,Kavaratti,IN,2022-02-03 04:40:47,10.5669,72.642,80.04,70,12,8.63
289,Bangassou,CF,2022-02-03 04:40:48,4.7413,22.8184,74.21,38,98,2.3
290,Padang,ID,2022-02-03 04:40:45,-0.9492,100.3543,84.25,71,78,6.11
